Epoch,IOU_Train,IOU_Val
976,0.9650,0.3996
977,0.9651,0.3849
978,0.9647,0.2622
979,0.9651,0.4909
980,0.9652,0.3719
981,0.9651,0.2827
982,0.9651,0.4107
983,0.9648,0.4677
984,0.9650,0.3446
985,0.9653,0.4843
986,0.9651,0.3391
987,0.9652,0.4667
988,0.9652,0.3755
989,0.9652,0.2705
990,0.9657,0.2869
991,0.9656,0.4428
992,0.9657,0.3770
993,0.9656,0.4552
994,0.9656,0.3687
995,0.9661,0.3024
996,0.9658,0.4055
997,0.9658,0.4791
998,0.9657,0.2202
999,0.9658,0.4242
1000,0.9658,0.4073
1001,0.9655,0.3654
1002,0.9660,0.3210
1003,0.9658,0.4713
1004,0.9662,0.3816
1005,0.9662,0.3864
1006,0.9660,0.4854
1007,0.9659,0.3837
1008,0.9661,0.2739
1009,0.9663,0.3154
1010,0.9668,0.4421
1011,0.9666,0.3421
1012,0.9666,0.4800
1013,0.9666,0.4883
1014,0.9667,0.4422
1015,0.9667,0.3495
1016,0.9667,0.4089
1017,0.9665,0.3037
1018,0.9666,0.4598
1019,0.9670,0.4540
1020,0.9672,0.3603
1021,0.9669,0.3817
1022,0.9670,0.3939
1023,0.9671,0.3678
1024,0.9670,0.4243
1025,0.9670,0.3460
1026,0.9677,0.4148
1027,0.9672,0.3875
1028,0.9674,0.2308
1029,0.9673,0.2064
1030,0.9672,0.3080
1031,0.9673,0.3973
1032,0.9674,0.2821
1033,0.9678,0.3086
1034,0.9678,0.3992
1035,0.9678,0.2318
1036,0.9678,0.4231
1037,0.9677,0.4297
1038,0.9674,0.2748
1039,0.9679,0.3874
1040,0.9683,0.3461
1041,0.9681,0.3019
1042,0.9677,0.3681
1043,0.9682,0.4093
1044,0.9681,0.2110
1045,0.9681,0.4079
1046,0.9681,0.3162
1047,0.9676,0.3312
1048,0.9681,0.3004
1049,0.9681,0.4578
1050,0.9684,0.3651
1051,0.9680,0.3235
1052,0.9682,0.4761
1053,0.9686,0.4706
1054,0.9683,0.4775
1055,0.9687,0.4035
1056,0.9687,0.4094
1057,0.9685,0.3216
1058,0.9687,0.2766
1059,0.9682,0.3868
1060,0.9687,0.2876
1061,0.9687,0.2592
1062,0.9686,0.4876
1063,0.9688,0.3755
1064,0.9689,0.3938
1065,0.9689,0.3362
1066,0.9691,0.3968
1067,0.9689,0.2833
1068,0.9689,0.3226
1069,0.9689,0.3415
1070,0.9690,0.2164
1071,0.9691,0.1776
1072,0.9690,0.3753
1073,0.9692,0.3430
1074,0.9691,0.4290
1075,0.9694,0.4395
1076,0.9693,0.3629
1077,0.9689,0.3981
1078,0.9693,0.4785
1079,0.9700,0.4871
1080,0.9694,0.3978
1081,0.9697,0.3879
1082,0.9696,0.3770
1083,0.9696,0.2353
1084,0.9694,0.4296
1085,0.9699,0.4050
1086,0.9695,0.4370
1087,0.9698,0.4088
1088,0.9698,0.4345
1089,0.9696,0.4292
1090,0.9698,0.4994
1091,0.9698,0.4700
1092,0.9695,0.3565
1093,0.9697,0.2754
1094,0.9700,0.2602
1095,0.9701,0.3491
1096,0.9701,0.3111
1097,0.9701,0.3127
1098,0.9702,0.2929
1099,0.9701,0.3853
1100,0.9701,0.2069
1101,0.9700,0.3696
1102,0.9703,0.3352
1103,0.9706,0.3650
1104,0.9700,0.4145
1105,0.9701,0.3762
1106,0.9708,0.3760
1107,0.9705,0.3836
1108,0.9705,0.4614
1109,0.9706,0.4163
1110,0.9706,0.4083
1111,0.9708,0.2637
1112,0.9704,0.2754
1113,0.9706,0.3576
1114,0.9709,0.2980
1115,0.9711,0.4054
1116,0.9704,0.3465
1117,0.9707,0.4718
1118,0.9710,0.2449
1119,0.9707,0.3746
1120,0.9710,0.4090
1121,0.9710,0.4186
1122,0.9708,0.3905
1123,0.9710,0.4176
1124,0.9709,0.4761
1125,0.9713,0.3424
1126,0.9716,0.3198
1127,0.9708,0.4045
1128,0.9713,0.4537
1129,0.9712,0.1776
1130,0.9713,0.4758
1131,0.9714,0.5055
1132,0.9718,0.4509
1133,0.9717,0.4481
1134,0.9714,0.1993
1135,0.9712,0.3488
1136,0.9711,0.4980
1137,0.9715,0.4714
1138,0.9715,0.2092
1139,0.9719,0.3446
1140,0.9717,0.4160
1141,0.9715,0.4110
1142,0.9723,0.3785
1143,0.9722,0.4488
1144,0.9715,0.2563
1145,0.9718,0.2995
