imagen,modelo,pixeles_incendio,total_pixeles,porcentaje_incendio
22_Zacapu_Michoacan_bloque_167_x640_y768.tiff,model_final.pth,215,16384,1.3123
22_Zacapu_Michoacan_bloque_16_x448_y64.tiff,model_final.pth,1610,16384,9.8267
22_Zacapu_Michoacan_bloque_172_x960_y768.tiff,model_final.pth,98,16384,0.5981
22_Zacapu_Michoacan_bloque_17_x512_y64.tiff,model_final.pth,1532,16384,9.3506
22_Zacapu_Michoacan_bloque_180_x640_y832.tiff,model_final.pth,138,16384,0.8423
22_Zacapu_Michoacan_bloque_185_x960_y832.tiff,model_final.pth,4,16384,0.0244
22_Zacapu_Michoacan_bloque_187_x1088_y832.tiff,model_final.pth,760,16384,4.6387
22_Zacapu_Michoacan_bloque_188_x1152_y832.tiff,model_final.pth,635,16384,3.8757
22_Zacapu_Michoacan_bloque_193_x320_y896.tiff,model_final.pth,1,16384,0.0061
22_Zacapu_Michoacan_bloque_196_x512_y896.tiff,model_final.pth,163,16384,0.9949
22_Zacapu_Michoacan_bloque_197_x576_y896.tiff,model_final.pth,123,16384,0.7507
22_Zacapu_Michoacan_bloque_199_x704_y896.tiff,model_final.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_200_x768_y896.tiff,model_final.pth,22,16384,0.1343
22_Zacapu_Michoacan_bloque_205_x1088_y896.tiff,model_final.pth,176,16384,1.0742
22_Zacapu_Michoacan_bloque_206_x1152_y896.tiff,model_final.pth,66,16384,0.4028
22_Zacapu_Michoacan_bloque_207_x128_y960.tiff,model_final.pth,74,16384,0.4517
22_Zacapu_Michoacan_bloque_208_x192_y960.tiff,model_final.pth,37,16384,0.2258
22_Zacapu_Michoacan_bloque_20_x704_y64.tiff,model_final.pth,1562,16384,9.5337
22_Zacapu_Michoacan_bloque_213_x512_y960.tiff,model_final.pth,55,16384,0.3357
22_Zacapu_Michoacan_bloque_217_x768_y960.tiff,model_final.pth,285,16384,1.7395
22_Zacapu_Michoacan_bloque_21_x768_y64.tiff,model_final.pth,2625,16384,16.0217
22_Zacapu_Michoacan_bloque_221_x0_y1024.tiff,model_final.pth,18,16384,0.1099
22_Zacapu_Michoacan_bloque_230_x640_y1024.tiff,model_final.pth,6,16384,0.0366
22_Zacapu_Michoacan_bloque_239_x320_y1088.tiff,model_final.pth,132,16384,0.8057
22_Zacapu_Michoacan_bloque_246_x0_y1152.tiff,model_final.pth,49,16384,0.2991
22_Zacapu_Michoacan_bloque_25_x384_y128.tiff,model_final.pth,313,16384,1.9104
22_Zacapu_Michoacan_bloque_265_x64_y1280.tiff,model_final.pth,35,16384,0.2136
22_Zacapu_Michoacan_bloque_278_x320_y1344.tiff,model_final.pth,19,16384,0.116
22_Zacapu_Michoacan_bloque_280_x448_y1344.tiff,model_final.pth,171,16384,1.0437
22_Zacapu_Michoacan_bloque_281_x512_y1344.tiff,model_final.pth,448,16384,2.7344
22_Zacapu_Michoacan_bloque_286_x384_y1402.tiff,model_final.pth,21,16384,0.1282
22_Zacapu_Michoacan_bloque_288_x512_y1402.tiff,model_final.pth,568,16384,3.4668
22_Zacapu_Michoacan_bloque_34_x320_y192.tiff,model_final.pth,275,16384,1.6785
22_Zacapu_Michoacan_bloque_38_x576_y192.tiff,model_final.pth,2638,16384,16.1011
22_Zacapu_Michoacan_bloque_42_x832_y192.tiff,model_final.pth,2988,16384,18.2373
22_Zacapu_Michoacan_bloque_54_x832_y256.tiff,model_final.pth,3322,16384,20.2759
22_Zacapu_Michoacan_bloque_60_x320_y320.tiff,model_final.pth,1312,16384,8.0078
22_Zacapu_Michoacan_bloque_67_x768_y320.tiff,model_final.pth,2740,16384,16.7236
22_Zacapu_Michoacan_bloque_73_x128_y384.tiff,model_final.pth,934,16384,5.7007
22_Zacapu_Michoacan_bloque_78_x448_y384.tiff,model_final.pth,2405,16384,14.679
22_Zacapu_Michoacan_bloque_79_x512_y384.tiff,model_final.pth,2162,16384,13.1958
22_Zacapu_Michoacan_bloque_8_x512_y0.tiff,model_final.pth,1425,16384,8.6975
22_Zacapu_Michoacan_bloque_99_x768_y448.tiff,model_final.pth,1886,16384,11.5112
23_Centla_Tabasco_bloque_2_x0_y38.tiff,model_final.pth,1856,16384,11.3281
23_Chihuahua_Madera_bloque_11_x1152_y832.tiff,model_final.pth,1181,16384,7.2083
23_Chihuahua_Madera_bloque_12_x1216_y832.tiff,model_final.pth,384,16384,2.3438
23_Chihuahua_Madera_bloque_1_x1152_y704.tiff,model_final.pth,691,16384,4.2175
23_Chihuahua_Madera_bloque_27_x128_y1088.tiff,model_final.pth,216,16384,1.3184
23_Chihuahua_Madera_bloque_31_x1152_y1088.tiff,model_final.pth,299,16384,1.825
23_Chihuahua_Madera_bloque_4_x1024_y768.tiff,model_final.pth,374,16384,2.2827
23_Chihuahua_Madera_bloque_8_x1280_y768.tiff,model_final.pth,118,16384,0.7202
23_Madera_Chihuahua_bloque_2_x320_y192.tiff,model_final.pth,465,16384,2.8381
23_Nacori_Chico_Sonora_bloque_17_x0_y192.tiff,model_final.pth,1244,16384,7.5928
23_Nacori_Chico_Sonora_bloque_1_x64_y0.tiff,model_final.pth,1609,16384,9.8206
23_Nacori_Chico_Sonora_bloque_2_x128_y0.tiff,model_final.pth,1745,16384,10.6506
23_Nacori_Chico_Sonora_bloque_3_x192_y0.tiff,model_final.pth,2945,16384,17.9749
23_Nacori_Chico_Sonora_bloque_4_x256_y0.tiff,model_final.pth,2540,16384,15.5029
23_Nayarit_Acaponeta_bloque_11_x896_y576.tiff,model_final.pth,191,16384,1.1658
23_Nayarit_Acaponeta_bloque_12_x768_y640.tiff,model_final.pth,201,16384,1.2268
23_Nayarit_Acaponeta_bloque_9_x768_y576.tiff,model_final.pth,1130,16384,6.897
24_Nayarit_Del_Nayar1_bloque_5_x704_y512.tiff,model_final.pth,78,16384,0.4761
24_Nayarit_Del_Nayar2_bloque_0_x384_y320.tiff,model_final.pth,235,16384,1.4343
24_Nayarit_Del_Nayar2_bloque_13_x192_y768.tiff,model_final.pth,619,16384,3.7781
24_Nayarit_Del_Nayar2_bloque_1_x448_y320.tiff,model_final.pth,489,16384,2.9846
24_Nayarit_Del_Nayar2_bloque_8_x1024_y448.tiff,model_final.pth,307,16384,1.8738
24_Ocosingo_Chiapas_bloque_10_x0_y192.tiff,model_final.pth,3274,16384,19.9829
24_Ocosingo_Chiapas_bloque_16_x0_y256.tiff,model_final.pth,2557,16384,15.6067
24_Ocosingo_Chiapas_bloque_17_x64_y256.tiff,model_final.pth,4146,16384,25.3052
24_Ocosingo_Chiapas_bloque_23_x64_y320.tiff,model_final.pth,2302,16384,14.0503
24_Ocosingo_Chiapas_bloque_29_x64_y367.tiff,model_final.pth,1546,16384,9.436
24_Ocosingo_Chiapas_bloque_30_x128_y367.tiff,model_final.pth,1879,16384,11.4685
24_Ocosingo_Chiapas_bloque_5_x64_y128.tiff,model_final.pth,2724,16384,16.626
24_Ocosingo_Chiapas_bloque_6_x128_y128.tiff,model_final.pth,3410,16384,20.813
24_Ocosingo_Chiapas_bloque_7_x192_y128.tiff,model_final.pth,3508,16384,21.4111
24_Yecora_Sonora2_bloque_3_x0_y43.tiff,model_final.pth,2709,16384,16.5344
24_Yecora_Sonora3_bloque_1_x64_y0.tiff,model_final.pth,3480,16384,21.2402
24_Yecora_Sonora3_bloque_3_x0_y64.tiff,model_final.pth,2293,16384,13.9954
24_Yecora_Sonora3_bloque_6_x0_y70.tiff,model_final.pth,2129,16384,12.9944
24_Yecora_Sonora3_bloque_8_x126_y70.tiff,model_final.pth,3256,16384,19.873
24_Yecora_Sonora_bloque_0_x0_y0.tiff,model_final.pth,1065,16384,6.5002
24_Yecora_Sonora_bloque_18_x128_y256.tiff,model_final.pth,2083,16384,12.7136
24_Yecora_Sonora_bloque_23_x151_y320.tiff,model_final.pth,1065,16384,6.5002
24_Yecora_Sonora_bloque_25_x64_y339.tiff,model_final.pth,1745,16384,10.6506
24_Yecora_Sonora_bloque_27_x151_y339.tiff,model_final.pth,758,16384,4.6265
24_Yecora_Sonora_bloque_6_x128_y64.tiff,model_final.pth,4655,16384,28.4119
24_Yecora_Sonora_bloque_7_x151_y64.tiff,model_final.pth,3790,16384,23.1323
24_bloque_16_x0_y256.tiff,model_final.pth,2557,16384,15.6067
24_bloque_29_x64_y367.tiff,model_final.pth,1546,16384,9.436
24_bloque_2_x128_y64.tiff,model_final.pth,2358,16384,14.3921
24_bloque_31_x192_y367.tiff,model_final.pth,1917,16384,11.7004
24_bloque_33_x279_y367.tiff,model_final.pth,1185,16384,7.2327
24_bloque_4_x0_y128.tiff,model_final.pth,2011,16384,12.2742
24_bloque_5_x64_y128.tiff,model_final.pth,2724,16384,16.626
25_24_Nonoava_bloque_16_x256_y192.tiff,model_final.pth,13,16384,0.0793
25_24_Nonoava_bloque_21_x0_y256.tiff,model_final.pth,967,16384,5.9021
25_24_Nonoava_bloque_26_x512_y256.tiff,model_final.pth,26,16384,0.1587
25_24_Nonoava_bloque_42_x576_y384.tiff,model_final.pth,458,16384,2.7954
25_24_Nonoava_bloque_46_x832_y384.tiff,model_final.pth,18,16384,0.1099
25_24_Nonoava_bloque_53_x768_y448.tiff,model_final.pth,55,16384,0.3357
25_24_Nonoava_bloque_54_x832_y448.tiff,model_final.pth,3,16384,0.0183
25_24_Nonoava_bloque_59_x576_y512.tiff,model_final.pth,435,16384,2.655
25_24_Nonoava_bloque_60_x640_y512.tiff,model_final.pth,63,16384,0.3845
25_24_Nonoava_bloque_64_x887_y512.tiff,model_final.pth,8,16384,0.0488
25_24_Nonoava_bloque_65_x384_y560.tiff,model_final.pth,56,16384,0.3418
25_24_Nonoava_bloque_66_x448_y560.tiff,model_final.pth,185,16384,1.1292
25_24_Nonoava_bloque_68_x576_y560.tiff,model_final.pth,161,16384,0.9827
26_Durango_Tepehuanes_bloque_10_x448_y448.tiff,model_final.pth,44,16384,0.2686
26_Durango_Tepehuanes_bloque_8_x512_y384.tiff,model_final.pth,237,16384,1.4465
26_Sonora_Agua_prieta_bloque_3_x576_y640.tiff,model_final.pth,356,16384,2.1729
26_Sonora_Agua_prieta_bloque_5_x576_y689.tiff,model_final.pth,138,16384,0.8423
28_Tecate_Baja California1_bloque_1_x64_y0.tiff,model_final.pth,2118,16384,12.9272
28_Tecate_Baja California1_bloque_4_x0_y4.tiff,model_final.pth,1265,16384,7.7209
28_Tecate_Baja_ California3_bloque_0_x0_y0.tiff,model_final.pth,1383,16384,8.4412
28_Tecate_Baja_ California3_bloque_1_x39_y0.tiff,model_final.pth,1438,16384,8.7769
28_Tecate_Baja_ California3_bloque_3_x39_y5.tiff,model_final.pth,1374,16384,8.3862
29_Macuspana_Tabasco2_bloque_6_x128_y59.tiff,model_final.pth,2149,16384,13.1165
5_Ensenada_BajaCalifornia_bloque_1_x1664_y448.tiff,model_final.pth,255,16384,1.5564
5_Ensenada_BajaCalifornia_bloque_8_x768_y1472.tiff,model_final.pth,32,16384,0.1953
9_Tepic_Nayarit_bloque_19_x1600_y1344.tiff,model_final.pth,552,16384,3.3691
9_Tepic_Nayarit_bloque_23_x128_y1472.tiff,model_final.pth,680,16384,4.1504
9_Tepic_Nayarit_bloque_2_x1600_y768.tiff,model_final.pth,201,16384,1.2268
