imagen,modelo,pixeles_incendio,total_pixeles,porcentaje_incendio
21_Palizada_Campeche_bloque_24_x448_y256.tiff,model_best.pth,3030,16384,18.4937
21_Palizada_Campeche_bloque_39_x384_y384.tiff,model_best.pth,4988,16384,30.4443
21_Palizada_Campeche_bloque_42_x704_y384.tiff,model_best.pth,1549,16384,9.4543
21_Palizada_Campeche_bloque_43_x768_y384.tiff,model_best.pth,275,16384,1.6785
21_Palizada_Campeche_bloque_47_x320_y448.tiff,model_best.pth,4773,16384,29.1321
21_Palizada_Campeche_bloque_56_x256_y512.tiff,model_best.pth,2039,16384,12.4451
21_Palizada_Campeche_bloque_5_x512_y64.tiff,model_best.pth,1585,16384,9.6741
21_Palizada_Campeche_bloque_60_x512_y512.tiff,model_best.pth,1407,16384,8.5876
21_Palizada_Campeche_bloque_61_x576_y512.tiff,model_best.pth,678,16384,4.1382
21_Palizada_Campeche_bloque_64_x841_y512.tiff,model_best.pth,81,16384,0.4944
21_Palizada_Campeche_bloque_69_x384_y576.tiff,model_best.pth,737,16384,4.4983
21_Palizada_Campeche_bloque_73_x192_y640.tiff,model_best.pth,820,16384,5.0049
21_Palizada_Campeche_bloque_74_x256_y640.tiff,model_best.pth,525,16384,3.2043
21_Palizada_Campeche_bloque_9_x384_y128.tiff,model_best.pth,1687,16384,10.2966
21_Rosamorada_Nayarit_bloque_10_x1216_y640.tiff,model_best.pth,266,16384,1.6235
21_Rosamorada_Nayarit_bloque_30_x1216_y1280.tiff,model_best.pth,305,16384,1.8616
21_Rosamorada_Nayarit_bloque_34_x1600_y1472.tiff,model_best.pth,314,16384,1.9165
21_Rosamorada_Nayarit_bloque_40_x1472_y2368.tiff,model_best.pth,448,16384,2.7344
21_Salinas Victoria_Nuevo León_bloque_0_x0_y0.tiff,model_best.pth,4091,16384,24.9695
21_San Jose Agua Azul_Guanajuato_bloque_10_x128_y128.tiff,model_best.pth,7604,16384,46.4111
21_San Jose Agua Azul_Guanajuato_bloque_14_x128_y183.tiff,model_best.pth,6904,16384,42.1387
21_San Jose Agua Azul_Guanajuato_bloque_3_x187_y0.tiff,model_best.pth,2977,16384,18.1702
21_San Jose Agua Azul_Guanajuato_bloque_7_x187_y64.tiff,model_best.pth,2547,16384,15.5457
21_San Nicolas Esquiros_Guanajuato_bloque_10_x256_y64.tiff,model_best.pth,5841,16384,35.6506
21_San Nicolas Esquiros_Guanajuato_bloque_4_x256_y0.tiff,model_best.pth,7382,16384,45.0562
21_San Nicolas Esquiros_Guanajuato_bloque_8_x128_y64.tiff,model_best.pth,3707,16384,22.6257
21_Tomatlán_Jalisco_bloque_0_x256_y128.tiff,model_best.pth,1103,16384,6.7322
21_Tomatlán_Jalisco_bloque_2_x192_y192.tiff,model_best.pth,838,16384,5.1147
21_Villa Jiménez_Michoacán_bloque_109_x1152_y640.tiff,model_best.pth,3687,16384,22.5037
21_Villa Jiménez_Michoacán_bloque_119_x832_y704.tiff,model_best.pth,398,16384,2.4292
21_Villa Jiménez_Michoacán_bloque_131_x832_y768.tiff,model_best.pth,535,16384,3.2654
21_Villa Jiménez_Michoacán_bloque_141_x704_y832.tiff,model_best.pth,587,16384,3.5828
21_Villa Jiménez_Michoacán_bloque_142_x768_y832.tiff,model_best.pth,229,16384,1.3977
21_Villa Jiménez_Michoacán_bloque_151_x1340_y832.tiff,model_best.pth,4555,16384,27.8015
21_Villa Jiménez_Michoacán_bloque_156_x960_y896.tiff,model_best.pth,22,16384,0.1343
21_Villa Jiménez_Michoacán_bloque_157_x1024_y896.tiff,model_best.pth,38,16384,0.2319
21_Villa Jiménez_Michoacán_bloque_158_x1088_y896.tiff,model_best.pth,12,16384,0.0732
21_Villa Jiménez_Michoacán_bloque_169_x1216_y960.tiff,model_best.pth,733,16384,4.4739
21_Villa Jiménez_Michoacán_bloque_16_x768_y192.tiff,model_best.pth,5136,16384,31.3477
21_Villa Jiménez_Michoacán_bloque_176_x896_y1024.tiff,model_best.pth,0,16384,0.0
21_Villa Jiménez_Michoacán_bloque_17_x832_y192.tiff,model_best.pth,4895,16384,29.8767
21_Villa Jiménez_Michoacán_bloque_192_x384_y1152.tiff,model_best.pth,1236,16384,7.5439
21_Villa Jiménez_Michoacán_bloque_195_x576_y1152.tiff,model_best.pth,468,16384,2.8564
21_Villa Jiménez_Michoacán_bloque_196_x640_y1152.tiff,model_best.pth,41,16384,0.2502
21_Villa Jiménez_Michoacán_bloque_1_x704_y64.tiff,model_best.pth,203,16384,1.239
21_Villa Jiménez_Michoacán_bloque_205_x512_y1216.tiff,model_best.pth,90,16384,0.5493
21_Villa Jiménez_Michoacán_bloque_209_x960_y1216.tiff,model_best.pth,90,16384,0.5493
21_Villa Jiménez_Michoacán_bloque_20_x384_y256.tiff,model_best.pth,141,16384,0.8606
21_Villa Jiménez_Michoacán_bloque_210_x128_y1280.tiff,model_best.pth,1794,16384,10.9497
21_Villa Jiménez_Michoacán_bloque_212_x448_y1280.tiff,model_best.pth,0,16384,0.0
21_Villa Jiménez_Michoacán_bloque_215_x640_y1280.tiff,model_best.pth,1,16384,0.0061
21_Villa Jiménez_Michoacán_bloque_217_x192_y1344.tiff,model_best.pth,1828,16384,11.1572
21_Villa Jiménez_Michoacán_bloque_218_x448_y1344.tiff,model_best.pth,89,16384,0.5432
21_Villa Jiménez_Michoacán_bloque_222_x192_y1408.tiff,model_best.pth,771,16384,4.7058
21_Villa Jiménez_Michoacán_bloque_223_x320_y1408.tiff,model_best.pth,0,16384,0.0
21_Villa Jiménez_Michoacán_bloque_227_x576_y1408.tiff,model_best.pth,89,16384,0.5432
21_Villa Jiménez_Michoacán_bloque_230_x384_y1472.tiff,model_best.pth,0,16384,0.0
21_Villa Jiménez_Michoacán_bloque_23_x576_y256.tiff,model_best.pth,1618,16384,9.8755
21_Villa Jiménez_Michoacán_bloque_26_x768_y256.tiff,model_best.pth,5957,16384,36.3586
21_Villa Jiménez_Michoacán_bloque_27_x832_y256.tiff,model_best.pth,2551,16384,15.5701
21_Villa Jiménez_Michoacán_bloque_31_x512_y320.tiff,model_best.pth,533,16384,3.2532
21_Villa Jiménez_Michoacán_bloque_32_x576_y320.tiff,model_best.pth,2226,16384,13.5864
21_Villa Jiménez_Michoacán_bloque_41_x512_y384.tiff,model_best.pth,4000,16384,24.4141
21_Villa Jiménez_Michoacán_bloque_44_x704_y384.tiff,model_best.pth,7307,16384,44.5984
21_Villa Jiménez_Michoacán_bloque_47_x896_y384.tiff,model_best.pth,2333,16384,14.2395
21_Villa Jiménez_Michoacán_bloque_49_x1024_y384.tiff,model_best.pth,7769,16384,47.4182
21_Villa Jiménez_Michoacán_bloque_52_x320_y448.tiff,model_best.pth,1528,16384,9.3262
21_Villa Jiménez_Michoacán_bloque_56_x576_y448.tiff,model_best.pth,9518,16384,58.0933
21_Villa Jiménez_Michoacán_bloque_66_x256_y512.tiff,model_best.pth,1551,16384,9.4666
21_Villa Jiménez_Michoacán_bloque_76_x896_y512.tiff,model_best.pth,1552,16384,9.4727
21_Villa Jiménez_Michoacán_bloque_7_x704_y128.tiff,model_best.pth,1531,16384,9.3445
21_Villa Jiménez_Michoacán_bloque_82_x320_y576.tiff,model_best.pth,1728,16384,10.5469
21_Villa Jiménez_Michoacán_bloque_84_x448_y576.tiff,model_best.pth,2849,16384,17.3889
21_Villa Jiménez_Michoacán_bloque_88_x704_y576.tiff,model_best.pth,3703,16384,22.6013
21_Villa Jiménez_Michoacán_bloque_90_x832_y576.tiff,model_best.pth,2476,16384,15.1123
21_Villa Jiménez_Michoacán_bloque_94_x1088_y576.tiff,model_best.pth,1243,16384,7.5867
21_Villa Jiménez_Michoacán_bloque_96_x320_y640.tiff,model_best.pth,264,16384,1.6113
21_Villa Jiménez_Michoacán_bloque_97_x384_y640.tiff,model_best.pth,1515,16384,9.2468
21_Villa Jiménez_Michoacán_bloque_99_x512_y640.tiff,model_best.pth,2039,16384,12.4451
21_Villa de Cos_Zacatecas_bloque_0_x768_y512.tiff,model_best.pth,2005,16384,12.2375
21_Villa de Cos_Zacatecas_bloque_15_x960_y704.tiff,model_best.pth,0,16384,0.0
21_Villa de Cos_Zacatecas_bloque_16_x1024_y704.tiff,model_best.pth,91,16384,0.5554
21_Villa de Cos_Zacatecas_bloque_17_x1088_y704.tiff,model_best.pth,111,16384,0.6775
21_Villa de Cos_Zacatecas_bloque_1_x768_y576.tiff,model_best.pth,1474,16384,8.9966
21_Villa de Cos_Zacatecas_bloque_23_x960_y768.tiff,model_best.pth,79,16384,0.4822
21_Villa de Cos_Zacatecas_bloque_25_x640_y832.tiff,model_best.pth,388,16384,2.3682
21_Villa de Cos_Zacatecas_bloque_2_x832_y576.tiff,model_best.pth,786,16384,4.7974
21_Villa de Cos_Zacatecas_bloque_33_x832_y896.tiff,model_best.pth,2562,16384,15.6372
21_Villa de Cos_Zacatecas_bloque_34_x896_y896.tiff,model_best.pth,2989,16384,18.2434
21_Villa de Cos_Zacatecas_bloque_7_x960_y640.tiff,model_best.pth,0,16384,0.0
21_Zacualpan_Guerrero_bloque_10_x128_y128.tiff,model_best.pth,4751,16384,28.9978
21_Zacualpan_Guerrero_bloque_15_x396_y128.tiff,model_best.pth,1046,16384,6.3843
21_Zacualpan_Guerrero_bloque_21_x320_y192.tiff,model_best.pth,2612,16384,15.9424
21_Zacualpan_Guerrero_bloque_29_x320_y199.tiff,model_best.pth,2674,16384,16.3208
21_Zacualpan_Guerrero_bloque_7_x320_y64.tiff,model_best.pth,1483,16384,9.0515
22_Badiraguato_Sinaloa_bloque_0_x0_y0.tiff,model_best.pth,204,16384,1.2451
22_Badiraguato_Sinaloa_bloque_10_x64_y128.tiff,model_best.pth,260,16384,1.5869
22_Badiraguato_Sinaloa_bloque_4_x0_y64.tiff,model_best.pth,354,16384,2.1606
22_Badiraguato_Sinaloa_bloque_6_x192_y64.tiff,model_best.pth,4,16384,0.0244
22_Calsimiro_Castillo_Jalisco_bloque_13_x640_y192.tiff,model_best.pth,3257,16384,19.8792
22_Calsimiro_Castillo_Jalisco_bloque_16_x780_y192.tiff,model_best.pth,1568,16384,9.5703
22_Calsimiro_Castillo_Jalisco_bloque_22_x704_y320.tiff,model_best.pth,2585,16384,15.7776
22_Calsimiro_Castillo_Jalisco_bloque_5_x576_y64.tiff,model_best.pth,2338,16384,14.27
22_Casimiro Castillo_Jalisco_bloque_14_x1344_y1088.tiff,model_best.pth,1093,16384,6.6711
22_Casimiro Castillo_Jalisco_bloque_15_x1280_y1152.tiff,model_best.pth,1212,16384,7.3975
22_Casimiro Castillo_Jalisco_bloque_9_x1216_y1024.tiff,model_best.pth,1359,16384,8.2947
22_Chihuahua_Guachochi_bloque_12_x896_y512.tiff,model_best.pth,0,16384,0.0
22_Chihuahua_Guachochi_bloque_16_x832_y640.tiff,model_best.pth,0,16384,0.0
22_Chihuahua_Guachochi_bloque_2_x256_y256.tiff,model_best.pth,1419,16384,8.6609
22_Guachochi_Chihuahua_bloque_10_x768_y384.tiff,model_best.pth,2267,16384,13.8367
22_Guachochi_Chihuahua_bloque_17_x384_y576.tiff,model_best.pth,1917,16384,11.7004
22_Guachochi_Chihuahua_bloque_18_x576_y576.tiff,model_best.pth,1203,16384,7.3425
22_Jonuta_Campeche_bloque_12_x64_y97.tiff,model_best.pth,1288,16384,7.8613
22_Jonuta_Campeche_bloque_2_x192_y0.tiff,model_best.pth,3345,16384,20.4163
22_Jonuta_Campeche_bloque_6_x64_y64.tiff,model_best.pth,849,16384,5.1819
22_Jonuta_Campeche_bloque_9_x256_y64.tiff,model_best.pth,3576,16384,21.8262
22_La Concordia_Sinaloa_bloque_0_x128_y448.tiff,model_best.pth,782,16384,4.7729
22_La Concordia_Sinaloa_bloque_13_x1472_y704.tiff,model_best.pth,2534,16384,15.4663
22_La Concordia_Sinaloa_bloque_16_x1024_y768.tiff,model_best.pth,976,16384,5.957
22_La Concordia_Sinaloa_bloque_19_x1408_y768.tiff,model_best.pth,5989,16384,36.554
22_La Concordia_Sinaloa_bloque_21_x1536_y768.tiff,model_best.pth,1482,16384,9.0454
22_La Concordia_Sinaloa_bloque_31_x1344_y896.tiff,model_best.pth,5182,16384,31.6284
22_La Concordia_Sinaloa_bloque_33_x1664_y896.tiff,model_best.pth,2103,16384,12.8357
22_La Concordia_Sinaloa_bloque_35_x1792_y896.tiff,model_best.pth,1953,16384,11.9202
22_La Concordia_Sinaloa_bloque_40_x1536_y960.tiff,model_best.pth,1130,16384,6.897
22_La Concordia_Sinaloa_bloque_41_x1664_y960.tiff,model_best.pth,1607,16384,9.8083
22_La Concordia_Sinaloa_bloque_46_x1472_y1024.tiff,model_best.pth,3701,16384,22.5891
22_La Concordia_Sinaloa_bloque_53_x1600_y1088.tiff,model_best.pth,3478,16384,21.228
22_La Concordia_Sinaloa_bloque_5_x384_y576.tiff,model_best.pth,108,16384,0.6592
22_La Concordia_Sinaloa_bloque_65_x960_y1344.tiff,model_best.pth,737,16384,4.4983
22_La Concordia_Sinaloa_bloque_68_x704_y1408.tiff,model_best.pth,1157,16384,7.0618
22_La Concordia_Sinaloa_bloque_69_x960_y1408.tiff,model_best.pth,652,16384,3.9795
22_La Concordia_Sinaloa_bloque_71_x896_y1664.tiff,model_best.pth,633,16384,3.8635
22_La Concordia_Sinaloa_bloque_72_x960_y1664.tiff,model_best.pth,630,16384,3.8452
22_La Concordia_Sinaloa_bloque_75_x768_y1792.tiff,model_best.pth,454,16384,2.771
22_La Mesilla_Chiapas_bloque_10_x128_y128.tiff,model_best.pth,5689,16384,34.7229
22_La Mesilla_Chiapas_bloque_4_x0_y64.tiff,model_best.pth,7060,16384,43.0908
22_La Mesilla_Chiapas_bloque_5_x64_y64.tiff,model_best.pth,6972,16384,42.5537
22_La Mesilla_Chiapas_bloque_9_x64_y128.tiff,model_best.pth,7398,16384,45.1538
22_La_Yesca_Nayarit_bloque_104_x256_y1280.tiff,model_best.pth,612,16384,3.7354
22_La_Yesca_Nayarit_bloque_105_x320_y1280.tiff,model_best.pth,1322,16384,8.0688
22_La_Yesca_Nayarit_bloque_106_x384_y1280.tiff,model_best.pth,919,16384,5.6091
22_La_Yesca_Nayarit_bloque_111_x64_y1408.tiff,model_best.pth,4406,16384,26.8921
22_La_Yesca_Nayarit_bloque_113_x384_y1408.tiff,model_best.pth,617,16384,3.7659
22_La_Yesca_Nayarit_bloque_115_x64_y1472.tiff,model_best.pth,1656,16384,10.1074
22_La_Yesca_Nayarit_bloque_118_x320_y1472.tiff,model_best.pth,813,16384,4.9622
22_La_Yesca_Nayarit_bloque_120_x128_y1517.tiff,model_best.pth,745,16384,4.5471
22_La_Yesca_Nayarit_bloque_19_x192_y320.tiff,model_best.pth,994,16384,6.0669
22_La_Yesca_Nayarit_bloque_20_x256_y320.tiff,model_best.pth,3087,16384,18.8416
22_La_Yesca_Nayarit_bloque_23_x832_y320.tiff,model_best.pth,3634,16384,22.1802
22_La_Yesca_Nayarit_bloque_33_x960_y384.tiff,model_best.pth,1388,16384,8.4717
22_La_Yesca_Nayarit_bloque_39_x320_y448.tiff,model_best.pth,1073,16384,6.5491
22_La_Yesca_Nayarit_bloque_42_x192_y576.tiff,model_best.pth,723,16384,4.4128
22_La_Yesca_Nayarit_bloque_45_x576_y576.tiff,model_best.pth,2197,16384,13.4094
22_La_Yesca_Nayarit_bloque_49_x256_y640.tiff,model_best.pth,464,16384,2.832
22_La_Yesca_Nayarit_bloque_50_x512_y640.tiff,model_best.pth,987,16384,6.0242
22_La_Yesca_Nayarit_bloque_52_x640_y640.tiff,model_best.pth,1499,16384,9.1492
22_La_Yesca_Nayarit_bloque_54_x1344_y640.tiff,model_best.pth,608,16384,3.7109
22_La_Yesca_Nayarit_bloque_55_x640_y704.tiff,model_best.pth,323,16384,1.9714
22_La_Yesca_Nayarit_bloque_65_x1280_y832.tiff,model_best.pth,923,16384,5.6335
22_La_Yesca_Nayarit_bloque_71_x320_y896.tiff,model_best.pth,1077,16384,6.5735
22_La_Yesca_Nayarit_bloque_75_x256_y960.tiff,model_best.pth,1621,16384,9.8938
22_La_Yesca_Nayarit_bloque_82_x320_y1024.tiff,model_best.pth,621,16384,3.7903
22_La_Yesca_Nayarit_bloque_94_x256_y1152.tiff,model_best.pth,2601,16384,15.8752
22_Mezquital 2_Durango_bloque_12_x384_y384.tiff,model_best.pth,2130,16384,13.0005
22_Mezquital 2_Durango_bloque_16_x576_y448.tiff,model_best.pth,560,16384,3.418
22_Mezquital 2_Durango_bloque_24_x256_y640.tiff,model_best.pth,1204,16384,7.3486
22_Mezquital 2_Durango_bloque_27_x1216_y1472.tiff,model_best.pth,1288,16384,7.8613
22_Mezquital 2_Durango_bloque_32_x1344_y1536.tiff,model_best.pth,2730,16384,16.6626
22_Mezquital 2_Durango_bloque_35_x1280_y1600.tiff,model_best.pth,4546,16384,27.7466
22_Mezquital 2_Durango_bloque_38_x1280_y1664.tiff,model_best.pth,2992,16384,18.2617
22_Mezquital 2_Durango_bloque_42_x1344_y1728.tiff,model_best.pth,1932,16384,11.792
22_Mezquital 2_Durango_bloque_54_x1728_y1856.tiff,model_best.pth,4261,16384,26.0071
22_Mezquital 2_Durango_bloque_55_x1792_y1856.tiff,model_best.pth,8582,16384,52.3804
22_Mezquital 2_Durango_bloque_57_x1920_y1856.tiff,model_best.pth,2252,16384,13.7451
22_Mezquital 2_Durango_bloque_60_x1792_y1920.tiff,model_best.pth,8013,16384,48.9075
22_Mezquital 2_Durango_bloque_6_x256_y256.tiff,model_best.pth,1608,16384,9.8145
22_Pueblo Nuevo2_Durango_bloque_13_x768_y2176.tiff,model_best.pth,3998,16384,24.4019
22_Pueblo Nuevo2_Durango_bloque_16_x960_y2176.tiff,model_best.pth,1194,16384,7.2876
22_Pueblo Nuevo2_Durango_bloque_4_x896_y1984.tiff,model_best.pth,588,16384,3.5889
22_Santiago Papasquiaro_Durango_bloque_0_x1984_y768.tiff,model_best.pth,397,16384,2.4231
22_Santiago Papasquiaro_Durango_bloque_12_x1792_y896.tiff,model_best.pth,676,16384,4.126
22_Santiago Papasquiaro_Durango_bloque_31_x1344_y1088.tiff,model_best.pth,768,16384,4.6875
22_Santiago Papasquiaro_Durango_bloque_37_x1792_y1088.tiff,model_best.pth,352,16384,2.1484
22_Santiago Papasquiaro_Durango_bloque_38_x1280_y1152.tiff,model_best.pth,247,16384,1.5076
22_Santiago Papasquiaro_Durango_bloque_48_x1664_y1216.tiff,model_best.pth,545,16384,3.3264
22_Santiago Papasquiaro_Durango_bloque_50_x1408_y1280.tiff,model_best.pth,1117,16384,6.8176
22_Santiago Papasquiaro_Durango_bloque_51_x1472_y1280.tiff,model_best.pth,1097,16384,6.6956
22_Santiago Papasquiaro_Durango_bloque_52_x1536_y1280.tiff,model_best.pth,864,16384,5.2734
22_Santiago Papasquiaro_Durango_bloque_9_x1600_y896.tiff,model_best.pth,309,16384,1.886
22_Santiago_Papasquiaro_Durango_bloque_105_x192_y768.tiff,model_best.pth,4453,16384,27.179
22_Santiago_Papasquiaro_Durango_bloque_11_x960_y192.tiff,model_best.pth,3849,16384,23.4924
22_Santiago_Papasquiaro_Durango_bloque_121_x192_y896.tiff,model_best.pth,1482,16384,9.0454
22_Santiago_Papasquiaro_Durango_bloque_123_x320_y896.tiff,model_best.pth,5094,16384,31.0913
22_Santiago_Papasquiaro_Durango_bloque_132_x384_y960.tiff,model_best.pth,984,16384,6.0059
22_Santiago_Papasquiaro_Durango_bloque_136_x256_y973.tiff,model_best.pth,1651,16384,10.0769
22_Santiago_Papasquiaro_Durango_bloque_138_x384_y973.tiff,model_best.pth,686,16384,4.187
22_Santiago_Papasquiaro_Durango_bloque_20_x960_y256.tiff,model_best.pth,6746,16384,41.1743
22_Santiago_Papasquiaro_Durango_bloque_27_x768_y320.tiff,model_best.pth,9479,16384,57.8552
22_Santiago_Papasquiaro_Durango_bloque_2_x832_y128.tiff,model_best.pth,363,16384,2.2156
22_Santiago_Papasquiaro_Durango_bloque_39_x832_y384.tiff,model_best.pth,4740,16384,28.9307
22_Santiago_Papasquiaro_Durango_bloque_50_x704_y448.tiff,model_best.pth,1825,16384,11.1389
22_Santiago_Papasquiaro_Durango_bloque_53_x896_y448.tiff,model_best.pth,856,16384,5.2246
22_Santiago_Papasquiaro_Durango_bloque_58_x256_y512.tiff,model_best.pth,1716,16384,10.4736
22_Santiago_Papasquiaro_Durango_bloque_62_x512_y512.tiff,model_best.pth,952,16384,5.8105
22_Santiago_Papasquiaro_Durango_bloque_63_x576_y512.tiff,model_best.pth,338,16384,2.063
22_Santiago_Papasquiaro_Durango_bloque_68_x1024_y512.tiff,model_best.pth,475,16384,2.8992
22_Santiago_Papasquiaro_Durango_bloque_70_x128_y576.tiff,model_best.pth,899,16384,5.4871
22_Santiago_Papasquiaro_Durango_bloque_72_x256_y576.tiff,model_best.pth,3788,16384,23.1201
22_Santiago_Papasquiaro_Durango_bloque_73_x320_y576.tiff,model_best.pth,5112,16384,31.2012
22_Santiago_Papasquiaro_Durango_bloque_84_x256_y640.tiff,model_best.pth,2914,16384,17.7856
22_Santiago_Papasquiaro_Durango_bloque_88_x512_y640.tiff,model_best.pth,7348,16384,44.8486
22_Santiago_Papasquiaro_Durango_bloque_89_x576_y640.tiff,model_best.pth,7600,16384,46.3867
22_Santiago_Papasquiaro_Durango_bloque_8_x768_y192.tiff,model_best.pth,1338,16384,8.1665
22_Santiago_Papasquiaro_Durango_bloque_98_x448_y704.tiff,model_best.pth,7813,16384,47.6868
22_Santo Domingo_Zacatecas_bloque_10_x384_y64.tiff,model_best.pth,1670,16384,10.1929
22_Santo Domingo_Zacatecas_bloque_14_x64_y128.tiff,model_best.pth,402,16384,2.4536
22_Santo Domingo_Zacatecas_bloque_21_x505_y128.tiff,model_best.pth,1817,16384,11.0901
22_Santo Domingo_Zacatecas_bloque_25_x192_y192.tiff,model_best.pth,1573,16384,9.6008
22_Santo Domingo_Zacatecas_bloque_26_x256_y192.tiff,model_best.pth,3373,16384,20.5872
22_Santo Domingo_Zacatecas_bloque_28_x384_y192.tiff,model_best.pth,2740,16384,16.7236
22_Santo Domingo_Zacatecas_bloque_35_x256_y256.tiff,model_best.pth,5129,16384,31.3049
22_Santo Domingo_Zacatecas_bloque_36_x320_y256.tiff,model_best.pth,5970,16384,36.438
22_Santo Domingo_Zacatecas_bloque_55_x256_y447.tiff,model_best.pth,859,16384,5.2429
22_Santo Domingo_Zacatecas_bloque_6_x128_y64.tiff,model_best.pth,1151,16384,7.0251
22_Santo Domingo_Zacatecas_bloque_8_x256_y64.tiff,model_best.pth,1831,16384,11.1755
22_Tlatenango_Aguascalientes_bloque_108_x0_y832.tiff,model_best.pth,20,16384,0.1221
22_Tlatenango_Aguascalientes_bloque_111_x320_y832.tiff,model_best.pth,266,16384,1.6235
22_Tlatenango_Aguascalientes_bloque_112_x384_y832.tiff,model_best.pth,429,16384,2.6184
22_Tlatenango_Aguascalientes_bloque_125_x629_y896.tiff,model_best.pth,273,16384,1.6663
22_Tlatenango_Aguascalientes_bloque_127_x192_y954.tiff,model_best.pth,225,16384,1.3733
22_Tlatenango_Aguascalientes_bloque_12_x64_y128.tiff,model_best.pth,58,16384,0.354
22_Tlatenango_Aguascalientes_bloque_14_x192_y128.tiff,model_best.pth,543,16384,3.3142
22_Tlatenango_Aguascalientes_bloque_22_x256_y192.tiff,model_best.pth,899,16384,5.4871
22_Tlatenango_Aguascalientes_bloque_25_x448_y192.tiff,model_best.pth,1036,16384,6.3232
22_Tlatenango_Aguascalientes_bloque_35_x64_y320.tiff,model_best.pth,751,16384,4.5837
22_Tlatenango_Aguascalientes_bloque_39_x320_y320.tiff,model_best.pth,191,16384,1.1658
22_Tlatenango_Aguascalientes_bloque_42_x512_y320.tiff,model_best.pth,295,16384,1.8005
22_Tlatenango_Aguascalientes_bloque_44_x0_y384.tiff,model_best.pth,103,16384,0.6287
22_Tlatenango_Aguascalientes_bloque_4_x384_y0.tiff,model_best.pth,91,16384,0.5554
22_Tlatenango_Aguascalientes_bloque_54_x0_y448.tiff,model_best.pth,390,16384,2.3804
22_Tlatenango_Aguascalientes_bloque_64_x0_y512.tiff,model_best.pth,1242,16384,7.5806
22_Tlatenango_Aguascalientes_bloque_6_x128_y64.tiff,model_best.pth,434,16384,2.6489
22_Tlatenango_Aguascalientes_bloque_75_x0_y576.tiff,model_best.pth,913,16384,5.5725
22_Tlatenango_Aguascalientes_bloque_76_x64_y576.tiff,model_best.pth,1016,16384,6.2012
22_Tlatenango_Aguascalientes_bloque_77_x128_y576.tiff,model_best.pth,186,16384,1.1353
22_Tlatenango_Aguascalientes_bloque_81_x384_y576.tiff,model_best.pth,1470,16384,8.9722
22_Tlatenango_Aguascalientes_bloque_83_x512_y576.tiff,model_best.pth,728,16384,4.4434
22_Tlatenango_Aguascalientes_bloque_93_x448_y640.tiff,model_best.pth,225,16384,1.3733
22_Tlatenango_Aguascalientes_bloque_95_x64_y704.tiff,model_best.pth,392,16384,2.3926
22_Tlatenango_Aguascalientes_bloque_98_x384_y704.tiff,model_best.pth,274,16384,1.6724
22_Urique_Chihuahua_bloque_17_x448_y576.tiff,model_best.pth,955,16384,5.8289
22_Urique_Chihuahua_bloque_18_x512_y576.tiff,model_best.pth,3104,16384,18.9453
22_Urique_Chihuahua_bloque_21_x704_y576.tiff,model_best.pth,65,16384,0.3967
22_Urique_Chihuahua_bloque_24_x640_y640.tiff,model_best.pth,592,16384,3.6133
22_Urique_Chihuahua_bloque_3_x512_y384.tiff,model_best.pth,1413,16384,8.6243
22_Urique_Chihuahua_bloque_7_x448_y448.tiff,model_best.pth,898,16384,5.481
22_Zacapu_Michoacan_bloque_102_x960_y448.tiff,model_best.pth,744,16384,4.541
22_Zacapu_Michoacan_bloque_103_x1024_y448.tiff,model_best.pth,1759,16384,10.7361
22_Zacapu_Michoacan_bloque_107_x256_y512.tiff,model_best.pth,477,16384,2.9114
22_Zacapu_Michoacan_bloque_108_x320_y512.tiff,model_best.pth,755,16384,4.6082
22_Zacapu_Michoacan_bloque_112_x576_y512.tiff,model_best.pth,1271,16384,7.7576
22_Zacapu_Michoacan_bloque_115_x768_y512.tiff,model_best.pth,525,16384,3.2043
22_Zacapu_Michoacan_bloque_118_x960_y512.tiff,model_best.pth,1095,16384,6.6833
22_Zacapu_Michoacan_bloque_123_x320_y576.tiff,model_best.pth,291,16384,1.7761
22_Zacapu_Michoacan_bloque_129_x704_y576.tiff,model_best.pth,177,16384,1.0803
22_Zacapu_Michoacan_bloque_12_x192_y64.tiff,model_best.pth,94,16384,0.5737
22_Zacapu_Michoacan_bloque_132_x896_y576.tiff,model_best.pth,1686,16384,10.2905
22_Zacapu_Michoacan_bloque_135_x1088_y576.tiff,model_best.pth,3108,16384,18.9697
22_Zacapu_Michoacan_bloque_136_x1152_y576.tiff,model_best.pth,3443,16384,21.0144
22_Zacapu_Michoacan_bloque_143_x704_y640.tiff,model_best.pth,106,16384,0.647
22_Zacapu_Michoacan_bloque_149_x1088_y640.tiff,model_best.pth,3073,16384,18.7561
22_Zacapu_Michoacan_bloque_150_x1152_y640.tiff,model_best.pth,3527,16384,21.5271
22_Zacapu_Michoacan_bloque_151_x1194_y640.tiff,model_best.pth,2584,16384,15.7715
22_Zacapu_Michoacan_bloque_153_x512_y704.tiff,model_best.pth,11,16384,0.0671
22_Zacapu_Michoacan_bloque_156_x704_y704.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_160_x960_y704.tiff,model_best.pth,738,16384,4.5044
22_Zacapu_Michoacan_bloque_161_x1024_y704.tiff,model_best.pth,532,16384,3.2471
22_Zacapu_Michoacan_bloque_167_x640_y768.tiff,model_best.pth,0,16384,0.0
